machine_id,machine_type,plant,line,age_years,criticality,timestamp,shift,machine_status,load_pct,temperature_c,vibration_mm_s,humidity_pct,pressure_bar,energy_kwh,failure_mode,anomaly_flag,downtime_risk,maintenance_required,predicted_rul_hours,health_score
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 03:49:00,C,Idle,27.9,70.32,23.05,52.93,3.4,3.89,None,0,0,0,772.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 03:54:00,C,Idle,25.2,55.14,26.62,52.27,2.84,2.74,None,0,0,0,757.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 03:59:00,C,Idle,14.9,70.25,32.5,42.0,2.91,3.56,None,0,0,0,782.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:04:00,C,Idle,22.7,60.95,23.0,32.03,3.2,2.47,None,0,0,0,747.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:09:00,C,Idle,30.1,68.95,22.81,31.03,3.78,4.12,None,0,0,0,742.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:14:00,C,Idle,28.6,60.53,24.44,37.61,2.82,3.97,None,0,0,0,776.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:19:00,C,Idle,20.7,69.18,33.39,42.29,2.55,2.6,None,0,0,0,728.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:24:00,C,Running,66.3,74.87,30.74,29.64,3.41,4.36,None,0,0,0,737.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:29:00,C,Running,52.5,65.04,27.12,34.49,3.13,3.46,None,0,0,0,727.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:34:00,C,Running,84.1,68.95,28.79,41.16,3.65,3.78,None,0,0,0,737.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:39:00,C,Idle,5.0,58.56,30.94,44.26,2.58,2.19,None,0,0,0,737.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:44:00,C,Idle,39.5,60.27,28.17,36.26,3.45,3.18,None,0,0,0,744.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:49:00,C,Idle,24.3,63.28,33.15,46.05,3.24,3.74,None,0,0,0,740.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:54:00,C,Idle,45.1,63.71,25.63,32.78,3.12,4.27,None,0,0,0,736.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 04:59:00,C,Running,50.0,68.87,32.57,36.22,3.58,3.13,None,0,0,0,736.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:04:00,C,Running,68.9,69.61,27.99,41.77,3.22,2.71,None,0,0,0,781.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:09:00,C,Running,56.8,67.14,24.54,41.74,3.23,3.41,None,0,0,0,736.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:14:00,C,Running,66.3,77.48,26.6,54.62,3.42,4.13,None,0,0,0,796.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:19:00,C,Running,76.0,66.69,33.95,44.69,2.96,3.98,None,0,0,0,723.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:24:00,C,Idle,45.4,69.66,38.85,49.39,3.4,3.9,None,0,0,0,773.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:29:00,C,Running,74.2,59.29,37.71,36.88,3.24,3.78,None,0,0,0,783.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:34:00,C,Running,95.6,74.99,35.11,43.85,3.26,4.25,None,0,0,0,742.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:39:00,C,Running,69.0,76.88,28.03,46.45,3.17,4.77,None,0,0,0,766.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:44:00,C,Running,83.9,77.05,31.7,36.1,2.67,5.1,None,0,0,0,742.8,97.3
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:49:00,C,Running,65.4,71.6,27.51,49.37,2.83,3.22,None,0,0,0,795.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:54:00,C,Running,65.4,68.21,31.61,40.37,3.18,3.43,None,0,0,0,768.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 05:59:00,C,Running,59.9,72.36,31.47,51.0,3.12,5.99,Electrical Overload,0,0,0,666.5,91.4
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:04:00,A,Idle,6.8,63.38,21.5,45.33,3.54,1.68,None,0,0,0,740.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:09:00,A,Running,67.7,63.63,31.3,36.45,3.44,3.18,None,0,0,0,737.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:14:00,A,Running,53.8,66.84,29.11,34.68,3.64,3.03,None,0,0,0,761.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:19:00,A,Idle,29.1,67.65,26.4,48.88,3.56,2.12,Humidity Exposure,0,0,0,753.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:24:00,A,Running,80.0,76.89,25.36,40.56,3.04,2.96,None,0,0,0,807.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:29:00,A,Running,68.5,59.4,23.6,35.63,3.43,3.43,None,0,0,0,771.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:34:00,A,Idle,23.9,54.73,16.53,40.95,3.18,1.92,None,0,0,0,732.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:39:00,A,Running,57.8,65.52,27.16,44.2,3.63,2.79,None,0,0,0,689.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:44:00,A,Idle,18.4,63.97,30.97,42.82,2.81,2.72,None,0,0,0,765.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:49:00,A,Running,69.1,64.25,26.15,33.5,3.85,4.06,None,0,0,0,742.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:54:00,A,Running,74.4,63.77,37.21,65.4,3.98,4.69,Humidity Exposure,0,0,0,732.6,97.8
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 06:59:00,A,Running,56.3,80.33,29.53,46.75,3.11,3.81,None,0,0,0,720.1,97.6
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:04:00,A,Running,59.4,64.58,33.44,34.81,3.5,3.91,None,0,0,0,754.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:09:00,A,Running,84.9,61.03,23.72,47.69,3.14,3.55,None,0,0,0,746.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:14:00,A,Running,66.5,64.46,33.5,31.89,3.19,4.24,None,0,0,0,756.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:19:00,A,Running,82.7,67.15,36.4,35.68,3.26,3.54,None,0,0,0,722.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:24:00,A,Running,83.7,75.04,32.26,48.39,3.6,3.99,None,0,0,0,744.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:29:00,A,Running,66.0,78.45,32.76,49.97,3.0,4.05,None,0,0,0,758.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:34:00,A,Running,87.2,64.48,22.55,48.11,3.09,5.51,None,0,0,0,713.1,94.5
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:39:00,A,Running,83.6,70.89,31.06,29.51,2.92,3.22,None,0,0,0,733.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:44:00,A,Running,59.7,66.31,27.37,40.97,3.57,3.97,None,0,0,0,754.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:49:00,A,Running,78.8,64.99,32.0,49.27,2.94,4.36,None,0,0,0,733.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:54:00,A,Running,68.7,63.48,31.17,41.63,2.5,3.82,None,0,0,0,749.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 07:59:00,A,Running,51.1,58.3,21.92,39.23,3.74,1.78,None,0,0,0,737.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:04:00,A,Running,73.8,67.81,34.4,47.5,2.82,4.11,None,0,0,0,747.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:09:00,A,Running,50.9,63.03,33.17,49.9,2.78,3.14,None,0,0,0,800.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:14:00,A,Idle,5.0,65.97,29.05,61.07,3.02,2.31,None,0,0,0,758.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:19:00,A,Running,98.6,74.68,37.75,43.6,2.72,4.16,None,0,0,0,715.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:24:00,A,Running,67.7,75.12,27.71,51.89,3.49,2.32,None,0,0,0,752.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:29:00,A,Running,87.2,70.59,24.18,36.9,2.87,4.13,None,0,0,0,772.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:34:00,A,Idle,25.3,66.11,24.71,40.35,2.81,3.41,None,0,0,0,747.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:39:00,A,Idle,9.3,58.72,23.3,44.42,2.73,2.95,None,0,0,0,755.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:44:00,A,Running,70.3,68.13,33.91,41.32,2.92,3.25,None,0,0,0,752.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:49:00,A,Running,64.3,68.94,30.78,45.16,3.54,5.09,None,0,0,0,735.9,97.4
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:54:00,A,Running,75.5,70.99,31.72,41.82,2.83,3.26,None,0,0,0,741.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 08:59:00,A,Running,56.0,77.06,26.7,41.76,3.02,2.62,None,0,0,0,844.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:04:00,A,Idle,7.7,63.56,34.07,42.91,3.08,3.91,None,0,0,0,734.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:09:00,A,Running,76.7,88.26,33.04,39.18,3.29,4.07,Overheating,0,0,0,685.7,89.7
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:14:00,A,Running,85.2,60.96,28.38,52.86,2.9,4.46,None,0,0,0,759.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:19:00,A,Running,79.8,66.86,20.52,43.67,3.34,4.22,None,0,0,0,748.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:24:00,A,Running,63.8,74.6,31.98,50.48,3.56,3.24,None,0,0,0,753.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:29:00,A,Running,58.3,64.29,29.87,39.62,4.1,3.3,None,0,0,0,670.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:34:00,A,Running,59.2,62.25,24.01,45.85,3.15,2.38,None,0,0,0,751.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:39:00,A,Running,66.0,73.93,31.53,33.61,3.46,4.64,None,0,0,0,772.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:44:00,A,Running,62.9,67.49,25.54,39.4,3.47,4.18,None,0,0,0,745.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:49:00,A,Running,69.1,75.47,27.13,42.65,3.84,3.64,None,0,0,0,725.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:54:00,A,Running,65.7,76.3,39.45,76.67,3.3,3.92,Humidity Exposure,0,0,0,739.8,93.3
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 09:59:00,A,Idle,26.9,66.39,23.21,38.36,3.19,2.76,None,0,0,0,753.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:04:00,A,Running,78.3,70.88,28.62,43.22,3.94,3.72,None,0,0,0,787.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:09:00,A,Running,64.2,64.84,21.68,51.23,2.9,2.69,Pressure Leak,0,0,0,761.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:14:00,A,Idle,18.5,58.72,18.61,48.31,4.06,1.71,None,0,0,0,743.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:19:00,A,Running,51.7,71.64,29.49,36.35,3.07,3.65,Pressure Leak,0,0,0,743.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:24:00,A,Running,69.6,66.82,32.94,35.11,3.47,3.85,None,0,0,0,750.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:29:00,A,Running,79.0,70.65,33.91,53.5,3.79,3.9,None,0,0,0,723.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:34:00,A,Idle,30.2,59.77,26.33,44.98,3.17,3.35,None,0,0,0,762.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:39:00,A,Running,78.6,71.43,33.05,24.33,3.14,4.63,None,0,0,0,778.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:44:00,A,Idle,15.1,53.18,19.88,56.21,3.21,3.49,None,0,0,0,773.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:49:00,A,Running,76.7,68.23,25.3,61.47,3.14,3.23,None,0,0,0,750.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:54:00,A,Running,89.0,68.37,29.66,37.56,2.94,4.1,None,0,0,0,773.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 10:59:00,A,Running,37.5,59.33,28.12,42.06,3.04,2.02,None,0,0,0,730.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:04:00,A,Running,55.7,62.61,25.01,34.59,3.47,4.29,None,0,0,0,755.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:09:00,A,Running,76.4,75.0,32.02,47.78,3.27,3.76,None,0,0,0,763.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:14:00,A,Running,80.1,66.58,30.12,53.64,3.47,3.89,None,0,0,0,761.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:19:00,A,Running,76.0,69.95,25.31,44.76,3.27,3.69,None,0,0,0,763.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:24:00,A,Running,63.8,77.44,27.19,52.71,3.42,4.27,Overheating,0,0,0,776.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:29:00,A,Running,91.2,65.78,28.46,45.15,3.18,4.73,None,0,0,0,724.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:34:00,A,Running,60.6,71.88,26.16,43.71,2.7,4.61,None,0,0,0,722.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:39:00,A,Idle,30.9,56.3,22.32,39.0,2.49,3.61,None,0,0,0,722.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:44:00,A,Running,62.4,66.41,34.88,45.93,1.97,4.24,Pressure Leak,0,0,0,716.1,97.5
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:49:00,A,Running,56.2,65.52,24.18,43.5,3.63,3.98,None,0,0,0,740.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:54:00,A,Running,71.5,82.96,24.12,30.09,3.36,3.16,None,0,0,0,736.0,95.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 11:59:00,A,Running,92.2,73.5,37.95,32.79,3.84,4.04,None,0,0,0,704.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:04:00,A,Running,94.3,69.44,32.18,41.0,2.42,4.35,None,0,0,0,786.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:09:00,A,Running,86.1,72.44,27.11,39.35,2.78,3.83,None,0,0,0,762.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:14:00,A,Running,86.6,75.62,34.94,42.28,3.09,3.7,None,0,0,0,762.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:19:00,A,Running,81.0,62.91,34.16,46.09,3.53,3.46,None,0,0,0,732.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:24:00,A,Running,71.1,67.57,32.35,51.69,3.55,3.15,None,0,0,0,726.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:29:00,A,Running,87.4,68.0,16.96,39.15,3.32,3.59,None,0,0,0,733.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:34:00,A,Running,50.4,68.02,29.44,54.88,2.84,3.27,None,0,0,0,698.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:39:00,A,Running,80.7,73.98,32.7,29.49,2.99,3.72,None,0,0,0,748.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:44:00,A,Running,53.3,63.95,22.0,42.34,2.94,4.24,None,0,0,0,720.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:49:00,A,Running,78.8,69.02,29.05,31.22,3.48,3.32,None,0,0,0,736.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:54:00,A,Running,80.5,52.62,39.1,40.84,3.01,4.15,None,0,0,0,774.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 12:59:00,A,Running,57.4,56.31,32.99,28.59,3.54,3.06,None,0,0,0,756.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:04:00,A,Idle,22.9,56.8,30.9,41.95,2.86,3.52,None,0,0,0,771.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:09:00,A,Idle,11.3,56.12,21.36,42.01,2.94,2.85,None,0,0,0,738.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:14:00,A,Running,71.0,72.84,23.86,44.72,2.88,2.58,None,0,0,0,762.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:19:00,A,Running,88.3,59.48,30.37,40.09,3.54,3.28,None,0,0,0,809.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:24:00,A,Running,49.9,59.98,26.02,44.67,3.6,2.91,None,0,0,0,735.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:29:00,A,Running,91.5,76.26,28.05,39.17,2.94,3.47,None,0,0,0,752.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:34:00,A,Running,76.8,62.77,35.14,51.24,4.07,3.48,None,0,0,0,747.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:39:00,A,Running,57.9,62.88,31.57,35.06,3.2,3.6,None,0,0,0,772.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:44:00,A,Running,49.4,76.04,26.45,38.67,3.87,3.3,None,0,0,0,748.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:49:00,A,Running,73.8,62.65,35.6,41.38,3.5,3.57,None,0,0,0,710.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:54:00,A,Idle,18.3,63.14,31.45,45.6,2.96,2.47,None,0,0,0,718.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 13:59:00,A,Running,66.0,80.1,27.9,43.36,3.87,3.66,None,0,0,0,777.2,97.9
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:04:00,B,Running,79.1,57.5,27.43,29.95,3.92,4.82,None,0,0,0,756.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:09:00,B,Running,83.2,73.0,27.43,46.82,3.39,3.81,None,0,0,0,731.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:14:00,B,Running,58.1,64.08,23.98,31.71,3.57,4.04,None,0,0,0,749.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:19:00,B,Running,56.2,67.08,34.2,50.36,3.32,3.37,None,0,0,0,751.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:24:00,B,Running,66.3,69.85,23.77,33.2,3.86,3.63,None,0,0,0,739.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:29:00,B,Running,60.2,67.02,27.94,51.33,3.33,2.23,None,0,0,0,717.4,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:34:00,B,Running,69.0,67.87,32.19,46.02,3.85,4.09,None,0,0,0,784.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:39:00,B,Running,73.6,67.12,31.1,38.89,2.73,3.12,None,0,0,0,754.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:44:00,B,Running,67.5,71.37,27.97,46.1,2.66,3.6,None,0,0,0,725.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:49:00,B,Running,76.0,71.28,37.28,23.38,3.5,3.71,None,0,0,0,733.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:54:00,B,Running,64.5,70.87,19.11,54.44,3.2,2.16,None,0,0,0,739.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 14:59:00,B,Running,71.1,65.15,27.78,42.34,2.5,4.23,None,0,0,0,713.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:04:00,B,Running,61.7,59.41,12.09,41.55,3.42,4.42,None,0,0,0,742.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:09:00,B,Idle,36.9,71.05,40.1,61.41,2.89,3.67,Humidity Exposure,0,0,0,767.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:14:00,B,Running,78.8,59.14,34.69,42.0,3.49,3.05,None,0,0,0,750.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:19:00,B,Running,73.9,68.17,38.49,35.23,3.04,3.67,None,0,0,0,750.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:24:00,B,Running,53.7,62.36,27.09,55.09,3.17,4.1,None,0,0,0,730.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:29:00,B,Idle,9.5,76.55,30.05,45.05,3.11,3.16,None,0,0,0,760.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:34:00,B,Running,87.3,70.17,30.39,42.92,3.02,3.7,None,0,0,0,759.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:39:00,B,Running,78.7,68.22,31.67,41.24,3.15,4.09,None,0,0,0,712.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:44:00,B,Running,51.4,66.24,28.37,37.17,2.87,3.45,None,0,0,0,795.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:49:00,B,Running,59.5,61.79,29.2,29.53,3.7,2.1,None,0,0,0,760.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:54:00,B,Running,78.0,77.0,35.47,42.72,3.53,2.88,None,0,0,0,733.2,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 15:59:00,B,Running,61.3,73.33,32.42,39.04,3.5,4.03,None,0,0,0,751.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:04:00,B,Running,82.2,68.48,29.24,37.89,2.85,3.14,None,0,0,0,753.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:09:00,B,Running,95.0,80.77,24.27,47.97,2.69,3.42,None,0,0,0,722.5,97.2
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:14:00,B,Running,84.7,71.74,22.0,31.76,3.46,4.68,None,0,0,0,714.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:19:00,B,Running,72.5,73.41,27.46,39.6,2.81,4.42,None,0,0,0,741.1,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:24:00,B,Running,77.8,87.48,27.5,40.62,3.29,4.82,None,0,0,0,694.3,90.5
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:29:00,B,Running,74.0,71.56,16.3,47.58,3.47,3.21,None,0,0,0,720.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:34:00,B,Running,76.3,65.03,37.96,47.99,2.95,3.57,None,0,0,0,745.6,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:39:00,B,Running,85.5,69.69,32.14,36.91,2.83,3.09,None,0,0,0,770.5,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:44:00,B,Running,55.7,75.44,31.37,33.94,3.04,4.13,None,0,0,0,725.8,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:49:00,B,Running,72.7,72.7,26.3,46.93,3.11,3.81,None,0,0,0,709.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:54:00,B,Running,80.8,67.01,28.22,38.59,3.56,4.95,None,0,0,0,808.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 16:59:00,B,Running,72.6,58.86,34.74,41.21,2.65,3.45,None,0,0,0,820.7,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 17:04:00,B,Running,83.4,69.8,33.58,56.81,3.74,3.62,None,0,0,0,742.9,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 17:09:00,B,Running,79.8,71.93,41.55,42.04,2.91,5.04,None,0,0,0,731.1,97.7
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 17:14:00,B,Running,69.0,61.27,36.01,29.97,3.78,3.6,None,0,0,0,764.0,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 17:19:00,B,Running,82.1,64.7,44.23,47.34,2.21,3.8,Pressure Leak,0,0,0,732.3,98.0
MCH-0014,CNC,Pune,Line B,1.7,Low,2026-06-06 17:24:00,B,Running,54.2,68.5,27.72,42.44,2.82,2.33,None,0,0,0,779.2,98.0
